"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"48",49,55,1.24184377296359,0.138892814279397,0.984283549947128,1.02238422982536,1.14555361098615,1.23601929449498,1.33282440428797,1.47994808253957,1.5269164122476
"49",50,56,1.18924603012974,0.134493199198299,0.940132682440705,0.976817516231333,1.09574832734748,1.18472640514173,1.27697937031846,1.41870606682044,1.4679644303636
"50",51,57,1.08799031988476,0.127494431195158,0.851400721119456,0.886836360691181,0.999711204820607,1.08299883847715,1.17140199231579,1.30602735237313,1.35208867509002
"51",52,58,1.10267529634804,0.128679857525388,0.862750667741732,0.896811716905646,1.01402692624559,1.09861350921973,1.18758511865831,1.32047333413934,1.3654253440626
"52",53,59,0.923662568234164,0.118937638767064,0.708540429708694,0.739078541349641,0.839554076121766,0.917274596135465,1.00103358791183,1.13057061857884,1.17326395065924
"53",54,60,0.960585220507541,0.120767855821553,0.741012719765863,0.771318548174024,0.877533912509107,0.954580705250652,1.03902883862628,1.16862809275971,1.21117563837805
"54",55,61,1.09507035141057,0.128976578575996,0.861277182757672,0.894061117184679,1.00552746945599,1.08935738089155,1.17848975307327,1.316525301903,1.36555543386106
"55",56,62,1.09905529432836,0.128180482185849,0.863152900083743,0.897383274939395,1.01037416684391,1.09276555364566,1.18269686886565,1.31976464837471,1.36502060744862
"56",57,63,1.04807529728647,0.123589008143029,0.819674500104233,0.853515432930994,0.962319477643955,1.04319446962499,1.12825367912832,1.25921581434999,1.30603641338751
"57",58,64,1.03792270657783,0.122002974476962,0.81299876878735,0.844480223415695,0.953464424547716,1.03365173593131,1.11669647100419,1.24598693203925,1.29043230135954
"58",59,65,1.00460573055277,0.119767193964195,0.785610694504822,0.816385826515239,0.921007772489996,0.998694199150888,1.08236053081502,1.21025336427999,1.25408111589596
"59",60,66,1.107952689854,0.123538135692181,0.879065690017501,0.913959347219676,1.02097446056297,1.10407038758003,1.18829211716106,1.32003182952793,1.36295152155373
"60",61,67,1.14412727229775,0.126195019329571,0.909193466018281,0.944791778479536,1.05682419396029,1.13912777857526,1.22604241294061,1.3602653566452,1.40803488350984
"61",62,68,1.12853866328325,0.123194556849735,0.900361268443685,0.933088039243649,1.04345879500959,1.12470498785514,1.20828550964437,1.33892940000254,1.38358578634798
"62",63,69,1.08343281529579,0.121557551497391,0.858437530183727,0.891675312642076,0.99926343583876,1.07977049867553,1.16123088071745,1.29172110464638,1.33421433032361
"63",64,70,1.12262010319581,0.124880658636195,0.888736111825117,0.923974699111216,1.0362698581862,1.11878650866431,1.2037148146151,1.33509288886164,1.38006374136166
"64",65,71,1.10454690810553,0.122087606351915,0.878958285080518,0.912546909654142,1.0188830571682,1.10122253130756,1.18468338155449,1.31210285390887,1.35739304143473
"65",66,72,1.03190672473353,0.118174065796096,0.812701012388052,0.844452230588355,0.94956420550818,1.02741611274251,1.10912798822366,1.23161797689924,1.27605182452015
"66",67,73,0.958227655491771,0.114108246851144,0.745656060790126,0.777851729145784,0.878617378036028,0.955101982691387,1.0330000414798,1.1513954430054,1.19299205102584
"67",68,74,0.83444319829622,0.106106951542168,0.638461636239788,0.667317949233509,0.760814506194241,0.830317861684742,0.902920592581098,1.01503851833449,1.05370363000614
"68",69,75,0.751404371199585,0.100164025407935,0.56902371025818,0.596359499618923,0.682047959389595,0.746558009356689,0.815913521472976,0.923472101187912,0.962346544759928
"69",70,76,0.695157985312203,0.095987742083025,0.521358604220554,0.545935064673247,0.628297157641897,0.690140463565749,0.757397672171559,0.860223518478881,0.896171850878241
"70",71,77,0.643060694897364,0.0922367732371863,0.474537870826788,0.498565340195415,0.578415959424721,0.639471271705204,0.702497184301792,0.803051728471915,0.834541259123806
"71",72,78,0.657242646556247,0.0936613801887019,0.488543861699312,0.511291369903801,0.591635981513018,0.652392827773105,0.717960706608469,0.818756983801803,0.852158843844555
"72",73,79,0.623324586543077,0.093286201738212,0.455571187363422,0.478822883970743,0.557993090558902,0.61814935424886,0.683135827512506,0.78573138081912,0.818547338243489
"73",74,80,0.509298044258949,0.0850087596828512,0.357646422970317,0.379101306148487,0.449657315387607,0.504014064895418,0.562520707327161,0.657695448158119,0.689664540221298
"74",75,81,0.479080287880598,0.0852593247729998,0.329347503677605,0.350016689693355,0.41880503219271,0.472894828290406,0.533624057766238,0.627262251604915,0.661475364064487
"75",76,82,0.378143488235079,0.0774820720906911,0.245229265115128,0.262089283150852,0.323296041499827,0.372042834242384,0.425430469548472,0.516540312549536,0.549865408102817
