"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"71",72,78,0.881963587464912,0.0534611984379806,0.78232304851389,0.796659489155298,0.845063518441612,0.880418235786962,0.917879707205469,0.971220918952935,0.990885136056068
"72",73,79,0.879480314587075,0.052854765313076,0.779401798259707,0.794864066157259,0.843287088552375,0.878400898171714,0.91469736895485,0.968037227310949,0.986383089709663
"73",74,80,0.872042957759151,0.0518166856126103,0.772842641108895,0.78749151176745,0.837143652331817,0.871281220291298,0.906622483177642,0.958890544192938,0.975712119055649
"74",75,81,0.834414926280328,0.0516737913845733,0.735785862760019,0.751170980750504,0.798950381466797,0.833535308005758,0.86896697354471,0.920375685732657,0.938176305810958
"75",76,82,0.822649180252795,0.0519147626118033,0.725538428380393,0.739707278175865,0.7873281083906,0.821094985031611,0.85655282778651,0.910470249254654,0.927936892356817
"76",77,83,0.828481382772037,0.0530949723672233,0.728454307531729,0.743193261778367,0.792142298368139,0.827320542726921,0.863874906852497,0.917651243117529,0.937109192388701
"77",78,84,0.84046498174099,0.0541937473561929,0.739694549043216,0.753850162300939,0.802928748076395,0.838695158697738,0.876017823760001,0.932658687779337,0.951154851110939
"78",79,85,0.825614604242326,0.0547778820018469,0.723374739654456,0.73836760964317,0.788040139528769,0.82355260233759,0.861912656622999,0.918796440811314,0.937513925752858
"79",80,86,0.865597179162882,0.0569978486408492,0.757509454832427,0.775168783301673,0.826118201845802,0.864358632580217,0.903403201745023,0.961585015762487,0.981635789236795
"80",81,87,0.861153359415678,0.0575206319857951,0.752476476608746,0.769382168852151,0.822041159511893,0.85987816931313,0.898941823209645,0.957917011360655,0.978104233450685
"81",82,88,0.914363197466122,0.0604963520619607,0.799558307472689,0.816775505967632,0.873257417514633,0.912496855174399,0.954668522333807,1.01654865968111,1.03711081568426
"82",83,89,0.902166371542692,0.0600139581544151,0.788437160989521,0.805365878926674,0.860829980386115,0.900965928986988,0.941898516555236,1.00175462685206,1.02359529881676
"83",84,90,0.891509761831927,0.0594235703875888,0.779044976479853,0.795865288397556,0.850893681639434,0.889899973446998,0.930433641348985,0.992546323779544,1.01332998967235
"84",85,91,0.855915940285606,0.0580478596224595,0.745748707502968,0.762365337509696,0.815686691727803,0.854661794237306,0.894222496010559,0.954137941326897,0.973899842052021
"85",86,92,0.836146044905852,0.0566388134196808,0.730210183678191,0.746339731051528,0.796794231712575,0.834707627414719,0.873793165479553,0.93268506985078,0.951327517026896
"86",87,93,0.800029290961244,0.0553068461493159,0.694879465630852,0.711872301239734,0.762082830034418,0.798210991654404,0.836826992371537,0.893592401192628,0.912469824219195
"87",88,94,0.798484037675485,0.0547942468464102,0.695350115526524,0.710980527612038,0.760668664746977,0.797338003750687,0.834767874609547,0.890095160032244,0.909015527782156
"88",89,95,0.73150045672472,0.0529605005184962,0.631556930238886,0.647086229961762,0.694914590754894,0.730506492404578,0.766532624288232,0.820394136237679,0.83762961488148
"89",90,96,0.67775032737331,0.0510457922084803,0.581495505706904,0.596397506557038,0.642428739539095,0.676517711187341,0.711372090774578,0.764109210592601,0.781593832235932
