"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"40",41,47,2.04508950144412,0.269522553186305,1.6034505231116,1.65789666377464,1.85271863852429,2.01171523195561,2.20910052851865,2.54113097514398,2.65945264587773
"41",42,48,2.00032903093959,0.254264839960801,1.58263028646836,1.63501565395007,1.81789113105305,1.97100148196715,2.15203535103913,2.47124868487222,2.58254795013894
"42",43,49,1.98883106337709,0.241591943827414,1.58497169174748,1.63927108214353,1.81616839333744,1.96406255968919,2.13342193135341,2.44165821604973,2.53583551572903
"43",44,50,1.97108152491379,0.231308829843633,1.58351002723408,1.63298930157742,1.80738237865714,1.94920256650522,2.11092561607352,2.39695799253027,2.49464154536697
"44",45,51,1.92771416492813,0.220660231524374,1.54957880565896,1.6034439120263,1.7705749400538,1.90758970733895,2.06308142220964,2.33166705001291,2.42353351798306
"45",46,52,1.87348708921308,0.209769398367359,1.5090050803394,1.56278962018287,1.72463667631171,1.85611780828615,2.00346964005181,2.25289680894931,2.33901536875415
"46",47,53,1.81981746830327,0.199349445491778,1.4780366350382,1.52115750032705,1.67810294173691,1.80324505293115,1.94674727529023,2.17915041707309,2.25661760375471
"47",48,54,1.84768313802059,0.199463942905708,1.50288334567259,1.55064430498884,1.70382476344525,1.83061718374969,1.9722006168163,2.21040213375078,2.28345042996484
"48",49,55,1.80228804318072,0.190720896530497,1.47315044648125,1.51843141564741,1.66518359490568,1.78718815465151,1.92166097721697,2.14710983220751,2.21926034019381
"49",50,56,1.74131170992799,0.178921625546856,1.42975714598695,1.47180775198694,1.61526896462386,1.72688582682846,1.85464108035024,2.06278638741935,2.13278124832785
"50",51,57,1.69373937243979,0.170991196108631,1.39992515891225,1.43836485716375,1.57193061296747,1.67911694421474,1.80111767316557,2.00053026326234,2.07128565067753
"51",52,58,1.64339220803112,0.161800656937177,1.36381291462144,1.40193124869791,1.52815713845251,1.63049962764485,1.74383274057247,1.93714393689134,1.99834290339208
"52",53,59,1.5843737864651,0.15142819120537,1.32370960206852,1.35679402614318,1.47597144317027,1.57209221292112,1.67846346104552,1.85782853178633,1.91703351650954
"53",54,60,1.54427001212711,0.143230741257835,1.29662723044196,1.33044995919814,1.44221638285546,1.5325412678239,1.63427083533019,1.80253552007385,1.85897762772229
"54",55,61,1.51378459629303,0.135370713846234,1.28140088277019,1.31292954911757,1.41710893186791,1.5021863094859,1.59670506788928,1.76067946866028,1.81336324137889
"55",56,62,1.46549446754774,0.125555136781319,1.2492918986613,1.27918156961042,1.37603908709701,1.45504389716922,1.54350578582994,1.69274979009799,1.74095117417287
