"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"44",45,51,1.49533988095708,0.160569117604603,1.20248932905853,1.24482436767616,1.38242156079698,1.48666280857162,1.59908940648392,1.77611561374602,1.83363607777781
"45",46,52,1.43695911849497,0.149775965616712,1.17077370150356,1.20565585033412,1.32950054185859,1.42850731025921,1.53440306460277,1.6960214315772,1.75293433305584
"46",47,53,1.40289815047919,0.1393625321799,1.15492718846863,1.18914868160989,1.30421811254937,1.39431919658682,1.4922532019108,1.64761428178779,1.69994255832047
"47",48,54,1.34182302341257,0.125417650053032,1.11781468293217,1.14971508923193,1.25272224565495,1.33350514801793,1.42261617167386,1.56275058214325,1.60621007299249
"48",49,55,1.29826505405362,0.115631456601572,1.0942294584708,1.12226858405204,1.21703606969076,1.28975583870215,1.37197624264572,1.50400045390749,1.54842600033518
"49",50,56,1.26570622091617,0.104220874125528,1.08161006663997,1.10616466550312,1.19161445423652,1.25831837455171,1.33309575764389,1.44714345338852,1.48707861570709
"50",51,57,1.25194417101007,0.0964414134239808,1.07942846086839,1.10294053537181,1.18449368639211,1.2465425252775,1.31302736574579,1.42017514715773,1.45835218864408
"51",52,58,1.22352995577648,0.0887508183508316,1.06313870304618,1.08582786599383,1.16172458747925,1.21817140685135,1.27992316984198,1.37811390429985,1.41007964718217
"52",53,59,1.23636757372209,0.0835813297368836,1.08280745172149,1.10471904892701,1.17878812866397,1.23322128591553,1.29101828317706,1.37820760043771,1.40914298755043
"53",54,60,1.38918169540807,0.0860668239302936,1.23116342511795,1.25411384597708,1.33040907430317,1.38595797071241,1.44496537375056,1.53542641948806,1.56669647362368
"54",55,61,1.32975804147732,0.0802837281143658,1.18053395593068,1.20261445277145,1.27418053915238,1.32726982164953,1.38222298516349,1.46710885655164,1.49671836474878
