"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"17",18,24,2.57681644807562,0.660408619585816,1.51404711246536,1.6482730426922,2.10252379414996,2.49859969026716,2.96763463150939,3.78777300832498,4.09771900093641
"18",19,25,2.38104485460515,0.599045983950824,1.41164413000925,1.52837712539438,1.95149551619865,2.30773517558372,2.73534077982806,3.48494687488855,3.74485205104965
"19",20,26,2.26853673385612,0.556657585569568,1.35486348576819,1.47143236800541,1.86506582317062,2.20951705315618,2.60439876116247,3.2824337491773,3.52656695230607
"20",21,27,2.10337315084393,0.509934234787342,1.26455837541018,1.37084916579839,1.7328730603352,2.04716020250853,2.41045128842224,3.02878017335891,3.24145047806214
"21",22,28,1.89014359762291,0.459496459189372,1.13663403622913,1.22728918303081,1.55732412840548,1.83827876807403,2.172594854474,2.72421934171122,2.91672256976969
"22",23,29,1.81424013405148,0.431789271908993,1.10819697081856,1.18985230248989,1.50303166194899,1.76459834354668,2.07767361788451,2.59355372209189,2.78120548870749
"23",24,30,1.63911858748633,0.388123784912191,0.995120095073409,1.07286656430501,1.36070051890788,1.59860044564147,1.87234910883971,2.33772894241684,2.51234370608967
"24",25,31,1.53484987811177,0.353288959526684,0.952060451742767,1.02243281746578,1.28201251522508,1.49662751813834,1.75039090349238,2.17327757098786,2.32125464481271
"25",26,32,1.54143217851595,0.340156609631875,0.977724781408325,1.04566522015492,1.29882694550665,1.50411527042734,1.74989947650557,2.15377849524804,2.30201857117969
"26",27,33,1.41193084359899,0.307116980446042,0.90129702765773,0.965713545600186,1.19134582777893,1.3806536683471,1.60016926173281,1.96442043018901,2.09550811831873
"27",28,34,1.30080667253947,0.275171579005331,0.831575898802781,0.895596085582133,1.10595486027631,1.27399765511051,1.46429351845406,1.79154724026434,1.91285831224049
"28",29,35,1.44966867302367,0.280360400045734,0.971039735255141,1.03206145351137,1.25060454430702,1.42529956170905,1.62471326298175,1.94611917188839,2.06521835363909
"29",30,36,1.43374173390501,0.267905123532152,0.974641854977604,1.03334891139639,1.24247007557749,1.41188846042261,1.59780821083254,1.90965235594468,2.02686240658816
"30",31,37,1.30977013798494,0.24349949955971,0.88271693073145,0.940647257547031,1.13788218032735,1.29284948849763,1.46335316799506,1.7381284423341,1.83142835644784
"31",32,38,1.26931416893299,0.232035051290731,0.860904347629609,0.914565212596536,1.10717283903925,1.2517019954993,1.41686689593487,1.67688177409614,1.77547094919499
"32",33,39,1.12826569619497,0.212069573116413,0.756431789398195,0.807638426739373,0.976765741566451,1.11506184316569,1.26000760375157,1.50106094139746,1.58894475749781
"33",34,40,1.17300391458269,0.212168235888736,0.797116946699035,0.846265143247384,1.02432932233808,1.16039641023432,1.30723119199967,1.53950893651884,1.6246515066331
"34",35,41,1.14744006728793,0.205297681812382,0.781665569468557,0.832526756804746,1.00313582257024,1.13478243953428,1.2789205560282,1.50489868544048,1.58203542898648
"35",36,42,0.889153064071617,0.17656912992519,0.578221435671481,0.622016070989109,0.764307065707684,0.877778611918189,1.00288111788954,1.19860879644775,1.26527230553506
"36",37,43,0.806135916936039,0.166884727735879,0.512810897959172,0.553553298992058,0.689195714205268,0.793881696851192,0.910472528223964,1.09754179728921,1.16587942044532
